page;rank;title;publisher
17;985;Entz Géza (szerk.) Soós Lajos (szerk.): Állattani közlemények VIII. kötet 3. füzet;Természettudományi Társulat, 1909
17;986;A. C. Baantjer: De Cock und das tödliche Komplott;Ullstein, 1982
17;987;Adveniat - Dokumente Projekte 1-2-3;Magánkiadás, 1968
17;988;P. Holmes: TV-Spielcomputer;München, 1982
17;989;Keresd a formát!;Alexandra Kiadó
17;990;Hofer Tamás (szerk.): Ethnographia - a Magyar Néprajzi Társaság folyóirata XCIV. évfolyam, 2. szám 1983.;Akadémiai Kiadó, 1983
17;991;A. Fielding: The Net Around Joan Ingilby;W. Collins Sons & Co. Ltd.
17;992;Technik und Industrie - Jahrbuch der Technik 5. Jahrgang;Stuttgart, 1919
17;993;L. Aschoff P. Diepgen: Kurze Übersichtstabelle zur Geschichte der Medizin;München, 1936
17;994;Az ember és a társadalom műveltségi terület feldolgozása az olvasástanítás keretében;Budapest
17;995;Jonathan Galassi: Muse: A novel-saját képpel;Jonathan Cape, 2015
17;996;A Színházi Kamara színházi fegyelmi szabályzata;Budapest, 1942
17;997;Dr. Kerekes Lajos Dr. Urbányi Jenő: Növényvédelem XX. évfolyam 7. szám - 1944. július 15.;Stephaneum Nyomda, 1944
17;998;Tedeschi - M. Schwarz - Guarda: Stephan Spicher - Opere 1982-1992;1992
17;999;Dávid Lajos: Tölgy a viharban;Magyar Szépmíves Társaság, 1937
17;1000;Kovács György: Leányok a kertek alatt ELBESZÉLÉSEK;Irodalmi Könyvkiadó, 1963
17;1001;Paul Radley Millerchip: Mode 2. SB + WB;Collins, 1991
17;1002;"Sándor Petőfi; György Rigler: A helység kalapácsa hősköltemény négy énekben";Ciceró Könyvstúdió Kft., 2012
17;1003;Mike Tyson: Pravda a nič len pravda;Bratislava
17;1004;Fachwörterbuch für Tourismus, Hotellerie und Gastronomie Band 1. Deutsch-Englisch;1992
17;1005;Mozart Sonaten Band I.;C. F. Peters
17;1006;Palánkai Tibor: A globalizáció természetéről és hatásairól;Kőszeg, 2008
17;1007;Kassai Ilona: Dolgozatok a hangos stílusról;Pécs, 2008
17;1008;Vernon M. Ingram: Biosynthesis of Macromolecules;1972
17;1009;Rónai András: Csillag a Bocskain;Aura kiadó, 2004
17;1010;Római katholikus elemi katekizmus a biblia elemeivel (az elemi népiskolák II. osztálya);Szent István-Társulat, 1933
17;1011;Acta Hungarica - Universitatis Essekiensis 2.;Eszék, 2010
17;1012;A tanácshatalom jogpolitikája 1919-ben;Budapest, 1979
17;1013;Jo Wine's Blue Eyes Superstars Band 1: Wo ist die Erde?;1986
17;1014;An Gottes hand 1.;Echter Verlag
17;1015;The Berenstains' B Book;1971
17;1016;Mitrovics Gyula szerk.: Esztétikai Szemle II/1.;Budapest, 1936
17;1017;Mitrovics Gyula szerk.: Esztétikai Szemle I/1.;Budapest, 1935
17;1018;Horváth Géza (szerk) Soós Lajos (szerk.): Állattani közlemények X. kötet 4. füzet;Természettudományi Társulat, 1911
17;1019;Dr. Siklóssy László szerk.: A Gyűjtő 1915. október-december;Szent György Céh, 1915
17;1020;G. Szabó László: Perben az örömért. Versek. A Szerző Dedikációjával.;Táncsics Kiadó, 1967
18;1021;Mikológiai közlemények - Clusiana - Vol. 51/ No. 1.;2012
18;1022;Schönthan Ferenc Lévay József Edmond Rostand Tóth Béla: Titus Livius: Magyar könyvtár 441-451: Dorrit kisasszony, Tompa Mihályról, A sasfiók, Török históriák, Hannibál útja az Alpeseken át;Lampel R. könyvkereskedése
18;1023;Cheryl Aylward Whitesel: Rebel - A Tibetan Odyssey;Harper Collins
18;1024;Kovács D. Lehel István és Szabó Csaba (szerk.): RODOSZ-Tanulmányok II. - Természet- és műszaki tudományok;Kriterion Könyvkiadó, 2001
18;1025;Gesprächsthemen - Dienstleistungen und Handel - Segédkönyv a TIT Nyelviskolák haladó szintű tanfolyamai számára;TIT, 1979
18;1026;Barta Lajos, Oktav Mirbeau, Strindberg Ágost: Tavaszi mámor-A pénztárca-A halál küszöbén-Hattyuvér (Colligátum);EKE Könyvkiadó-Társulat
18;1027;Heinrich Lützeler: A szent éj;
18;1028;K. Kovács László (szerk.): Ethnographia - A Magyar Néprajzi Társaság folyóirata LXIX. évfolyam, 2. szám 1958;Akadémiai Kiadó, 1958
18;1029;Angol tréfák, anekdoták 6 db. füzet (2, 3, 4, 6, 7, 8);LSI, 1990
18;1030;Nota Albert: A nőtelen philosophus;Trattner-Károlyi, 1833
18;1031;Ludwig Maria v. Hertling: Priesterliche Umgangsformen;Druck und Verlag, 1934
18;1032;Feladatgyűjtemény a pénzügyi piacok című tárgyhoz;1995
18;1033;Nagy Ilona: Könyörgés a pacsirtáért;Literator Könyvkiadó, 1994
18;1034;Matt Beaumont: E. The Novel of Liars, Lunch and Lost Knickers;Harper Collins, 2000
18;1035;Peter Jeffery: Christian Handbook - A straightforward guide to the Bible, church history & christian doctrine;Nincs feltüntetve, 2001
18;1036;Kunfi Zsigmond (szerk.): Szocializmus (Szociáldemokrata folyóirat) 1914 Június 1. 8.szám;Népszava, 1914
18;1037;Szalóczy Bertalan: Elbeszélések (A szép jegyzőné + Régiek és újak + A sályi statárium + Rgy csók-história);Szépirodalmi Könyvtár Kiadóhiv, 1891
18;1038;SZERKESZTŐ Dr. Mérő Éva: Szívek hóparazsa ANTOLÓGIA - Lelkiségi könyvek 6. - Dedikált;Alterra Kiadó, 1998
18;1039;Palkó Magda (szerk.): Thalassa XVII. évfolyam 2-3. szám;Thalassa Alapítvány, 2007
18;1040;Ambrus Vilmos, Péter Krisztina, Raffai Judit (szerk.): Folytatás - Folklorisztikai tanulmányok, melyekkel tanítványai köszöntik a hatvanéves Voigt Vilmos professzort;ELTE BTK Folklore Tanszék, 2001
18;1041;Wolfgang W. Gärtner: Einführung in die Physik des Transistors;Springer Verlag, 1963
18;1042;Entz Géza (szerk.) Soós Lajos (szerk.): Állattani közlemények VIII. kötet 4. füzet;Természettudományi Társulat, 1909
18;1043;Horváth Géza (szerk.) Soós Lajos (szerk.): Állattani Közlemények IX. kötet 2. füzet;Természettudományi Társulat, 1910
18;1044;Krúdy Gyula: Elbeszélések, karcolatok (6 mű egybekötve);Athenaeum Kiadó
18;1045;Max A. Hofbauer: Rechnungslegung nach dem Bilanzrichtlinie-Gesetz;Freiburg, 1982
18;1046;Pszichológia 1996/4;Budapest, 1996
18;1047;Dr. med F. Becker: Der Weg zur vollkommenen Gesundheit;Magánkiadás, 1963
18;1048;Peter Lippert S. J.: Briefe in ein Kloster;Friedrich Pustet, 1932
18;1049;Heinz P. Schlichting: Energie - Die treibende Kraft unseres Lebens;Deutscher Bücherbund, 1970
18;1050;Wilfried E. Feix: Checklist für Vorstellungsgespräche;Magánkiadás, 1975
18;1051;Alfons Hiemer S. J.: Die Kunst des Herzensgebetes;Friedrich Pustet, 1958
18;1052;Joachim Schrader Peter Dominiak: Diabetesgerechte Blutdrucksenkung 1. Auflage 1998;Berlin, 1998
18;1053;Johannes Kratz: Geometrie 1;München, 1972
18;1054;Máté Károly-Kenyeres Imre: Diárium I. (X.) Évfolyam 9. Szám - 1940 November;Királyi Magyar Egyetemi Nyomda, 1940
18;1055;Máté Károly-Kenyeres Imre: Diárium I. (X.) Évfolyam 6. Szám - 1940 Augusztus;Királyi Magyar Egyetemi Nyomda, 1940
18;1056;Music, a Universal Langauge - 31 folksongs from 21 different countries (Zene, az univerzális nyelv - 31 népzene 21 országból);2006
18;1057;Dr. Kerekes Lajos: Növényvédelem XIX. évfolyam 6. szám - 1943 Június;Stephaneum Nyomda, 1943
18;1058;Kardos László Kéry László: Nagyvilág XX. Évfolyam 9. szám. 1975. Szeptember;Lapkiadó Vállalat, 1975
18;1059;Nagyvilág XI. évfolyam 5. szám - 1966. Május;Lapkiadó Vállalat, 1966
18;1060;R. Schumann: Violin Trios;Magánkiadás
18;1061;Bánfalvi József dr. (szerk.): Borulj felhő a világra (Szegedi nótásfüzetek 11.);Bába és Társa Kft., 2005
18;1062;Arany János összes munkái 4. Arany János levelezése író-barátaival. 2. kötet. - saját fotóval;Ráth Mór, 1889
18;1063;Paarungen (Künstlerische Positionen im Dialog) Zwischenspiel I;2002
18;1064;Rainer Köthe, Andreas Schmenk és Arno Watjen: Multimédia és a virtuális valóság;Tessloff és Babilon Kiadó, 2002
18;1065;Bolba Lajos (szerkesztette): Tessék választani 1979 - A Magyar Rádió könnyűzenei bemutató hangversenyének dalai - énekszólam harmóniajelzéssel;Zeneműkiadó Vállalat, 1980
18;1066;A világirodalomból - mindenféle, komoly és mulattató olvasmány I-II. (egyben);Légrády Testvérek, 1873
18;1067;P. N. Krasnow: Vom Zarenadler zur roten Fahne;Berlin
18;1068;D. U. Filippi: Italienische Sprachlehre;Wien, 1823
18;1069;Bolla Kálmán: A magyar beszédhangok akusztikus jellemzői;ELTE, 1994
18;1070;Théophile Gautier: Elcserélt párok I. kötet;Tolnai Nyomdai Műintézet
18;1071;The American Heritage® Student Dictionary;Houghton Mifflin Company, 2003
18;1072;Szögi László Zsidi Vilmos: Tanulmányok a magyarországi közgazdasági felsőoktatás történetéből;Budapest, 1995
18;1073;Füzesséry Ágnes (szerk.): Szaktárgyi Módszertani Kézikönyv - A kőműves szakmai ismeret oktatásához (3. évfolyam);Munkaügyi minisztérium, 1972
18;1074;Csath Béla: A Kőolaj-, Földgáz- és Vízbányászati Szakosztály, valamint elődszervezeteinek története (1997-2007);
18;1075;Pusztay János (szerk.): A 12 legszebb magyar vers;Badacsonytomaj, 2012
18;1076;Szabó Rudolf: Szövéstechnológia IV/I.;Budapest, 1982
18;1077;Elisabeth D. Svendsen: The Professional Handbook of The Donkey;
18;1078;Megoldások - középiskolába készülők 2.;Apáczai Kiadó, 1989
18;1079;Dunatükör 2007. augusztus-október-december (VI. évf. 4-5. szám);Budapest, 2007
18;1080;Középiskolai matematikai lapok fizika rovattal 1990/4;Művelődési Minisztérium, 1990
19;1081;Középiskolai matematikai és fizikai lapok 2003/5;Budapest, 2003
19;1082;Középiskolai kémiai lapok 1999/5;Budapest, 1999
19;1083;A csériföld - Termelésére, minőségére, felhasználására vonatkozó vizsgálatok és kutatások összefoglalása);Budapest, 1969
19;1084;P. Höver Nándor: Berchmans Sz. János élete;Árpád Részvénytársaság, 1920
19;1085;Énekeljünk 3;Bratislava, 1974
19;1086;D. A. Heeley: Ronin (Darkness and Light 2.);Llewellyn Publications, 1997
19;1087;R. Malcom Young - William P. McGivern: Kojak und der Staatsanwalt;Bastei-Verlag, 1977
19;1088;Lexikon A-Z;Veb Verlag Für Buch-Bibliothek, 1974
19;1089;A Kossuth Nyomda kis albuma 2000;Kossuth Nyomda, 2000
19;1090;A. Bessiéres S. J.: A kis Péter a gyermekek szent áldozásának apostola;1918
19;1091;Építés - Építészet 1951/4.;Budapest, 1951
19;1092;Építés - Építészet 1950/5.;Budapest, 1950
19;1093;Dr. Tóth Géza: Chemiai és enzymchemiai vizsgálatok a chitinről - Dedikált;Pécs, 1939
19;1094;Irodalomtörténet 1995/1.;Magyar Irodalomtörténeti Társaság, 1995
19;1095;"Szerkesztette Somlyó György a ""Költészet Napjai Budapesten"" alkalmából: Arion - Nemzetközi költői almanach (Almanach international de poésie)";Corvina Kiadó, 1966
19;1096;A haza minden előtt!;Szerzői Kiadás
19;1097;átd.: Szarvas Dénes: Pásztorok fel! (A mi színházunk);Szalézi Művek
19;1098;Szabó G. László: Kétezer színe-java;MADÁCH - POSONIUM KFT., 2000
19;1099;Oláh György: A XV. Nagy Károly matematikai diáktalálkozó előadáskivonatai (2005. november 18.-20.);Komárom, 2005
19;1100;Francis Wheen: How Mumbo-Jumbo Conquered the World - A Short History of Modern Delusions;Harper Perennial, 2004
19;1101;Rousseau J.J.: A szavojai vikárius hitvallása;Sárospatak, 1912
19;1102;A. Pierre: Le Physique au Théatre (A színház fizikája francia nyelven);Paris, 1933
19;1103;Gordos István: Felkészülés a tanitási órára (útmutató tanárjelöltek részére);Budapest, 1965
19;1104;Varga László: Kapuk (Diákszínpad 2.);Graal Könyvek, 2006
19;1105;Dr. Burger Béla: Műszaki ismeretek (A kereskedelmi kar hallgatói részére);Közgazdasági és Jogi Könyvkiadó, 1978
19;1106;Az életszentség, erények és csodák hirének bizonyítása I-II.;Esztergom, 1947
19;1107;Varsányi Veronika: Ima a Földért;Debrecen, 2012
19;1108;Jó ha tudjuk I-III.;
19;1109;Michael O'Donnel: Writing Business Plans that get Results (A Step by step Guide);Contemporary Books, 1991
19;1110;Ecsedy Aladár: Imhol jő a vőlegény. Bibliai elmélkedés leányok számára;Tahitótfalu, 1940
19;1111;Mózes S. Kálmán: Alapozási módok (Mélyépítőipari kézikönyv 10.);Budapest, 1950
19;1112;G. J. Moffat: Daisychain;Hodder Headline Limited, 2010
19;1113;...miként a csillagok... Koncz Sándor emlékére;1993
19;1114;CN Könyvmagazin 1.;Novum Kiadó, 2009
19;1115;Gyarmati Péter: Informatikai elemek - Visszatekintés a közelmúltba;2010
19;1116;Honti Jenő: Kis séták a nagy természetben (Sárosi Ödön rajzaival);Magyar Könyvbarátok, 1938
19;1117;Az üdvösség ismerete I-II. (Bibliatanulmányok);1988
19;1118;SZERZŐ G. F. Hice W. S. Turner L. F. Cashwell: Számítógépes rendszerek fejlesztésének módszertana - Néhány fekete-fehér ábrával illusztrálva. A könyv 1 db kihajtható táblázatot tartalmaz;Műszaki Könyvkiadó, 1983
19;1119;D. Trietsch: Der Aufstieg des Islam;Berlin, 1915
19;1120;C. Langfeld: Gegen Lug und Trug;Leipzig
19;1121;Kalocsay Rudolf: Új elgondolások a bölcselet elemeiben;Szerzõi kiadás, 1942
19;1122;A. J. Cronin: Ein Professor aus Heidelberg;Rowohlt Taschenbuch Verlag, 1974
19;1123;Brian Abbs Mary Underwood Vivian Cook: Realistic English Dialogues 1.;Oxford University Press, 1978
19;1124;Beteg és idős hívők találkozója a Szentatyával;Budapest, 1991
19;1125;W. A. Poucher Hon. F.R.P.S.: The Lakeland Peaks;London, 1979
19;1126;Sz. Kanyó Leona: A Tiszától az Adriáig (Válogatott versek);Muravidék Baráti Kör Kulturális Egyesület, 2005
19;1127;Urania Tierreich :Wirbellose Tiere 1;Leipzig, 1967
19;1128;Máder László (szerk.): Fekete Afrika zenéjéből (Biernaczky Szilárd sorozata a Magyar Rádióban);Nincs feltüntetve, 1977
19;1129;Vajthó László (szerk.): A társaságnak eredete és országlása;Királyi Magyar Egyetemi Nyomda, 1942
19;1130;John Buchan - Sir Henry Newbolt: A History Of English Literature;Thomas Nelson And Sons, 1938
19;1131;Horváth Géza (szerk) Soós Lajos (szerk.): Állattani közlemények XI. kötet 1-2. füzet;Természettudományi Társulat, 1912
19;1132;Kisjókai Erzsébet: Titokzatos jel a falon;Anonymus Kiadó, 1957
19;1133;Klaus E. Boerner: Ursula;München, 1959
19;1134;Dr. Frank Antal: Gyertyánffy István nem a multé;Stádium Sajtóvállalat Rt., 1932
19;1135;Razor Smith: A Few Kind Words and a Loaded Gun: The Autobiography of a Career Criminal;Viking, 2004
19;1136;Dezső Baróti: Biedermeier ízlés a francia irodalomban - Goût prudhommesque dans la littérature française;Kolozsvár, 1942
19;1137;Julia Witzenetz: A Bécsi Francia Színház - Le Théatre Francais de Vienne 1752-1772;Szeged, 1932
19;1138;Erzsébet Pelle: Csokonai Mihály és a francia irodalom - Un Poète cosmopolite du XVIIIe siècle. Michel Csokonai et la littérature française;Szeged, 1933
19;1139;José M. Parramón (szerk.): Le grand livre de la perspective;Bordas, 1995
19;1140;Plurilinguismo 1.;UDINE, 1994
20;1141;Irodalomtörténet 1996/3-4.;Budapest, 1996
20;1142;A Katolikus Szó naptára az 1980. évre;Budapest, 1980
20;1143;A Katolikus Szó naptára az 1959. évre;Budapest, 1959
20;1144;Nyelvvilág 5.;Budapest, 2007
20;1145;Dr. h. c. Wolfgang Hefermehl: Aktiengesetz mit Mitbestimmungsrecht;Deutscher Taschenbuch Verlag, 1988
20;1146;Horváth Géza (szerk) Soós Lajos (szerk.): Állattani közlemények XI. kötet 4. füzet;Természettudományi Társulat, 1912
20;1147;Boldisár László: A kor számadása (Válogatott versek);Toronto, 1977
20;1148;Horváth Géza (szerk.) Soós Lajos (szerk.): Állattani közlemények X. kötet 2. füzet;Természettudományi Társulat, 1911
20;1149;Entz Géza (szerk.) Soós Lajos (szerk.): Állattani közlemények VII. kötet 3. füzet;Természettudományi Társulat, 1908
20;1150;Entz Géza (szerk.) Soós Lajos (szerk.): Állattani közlemények VII. kötet 4. füzet;Természettudományi Társulat, 1908
20;1151;Walter R. Bunge: Budgetierung - ein Managementinstument zur Gewinnerzielung;München, 1968
20;1152;Honti János: A szilágyi és hajmási monda szövegtörténete (Különlenyomat az irodalomtörténeti közlemények XL. évfolyam 3. füzetéből);Budapest, 1930
20;1153;Gerhard H. Jantzen: Biorhythmus - Wer klug ist, lebt danach;Ariston Verlag, 1986
20;1154;Máté Károly-Kenyeres Imre: Diárium V. (XIV.) Évfolyam, 1. szám 1944. Január;Királyi Magyar Egyetemi Nyomda, 1944
20;1155;Máté Károly-Kenyeres Imre: Diárium V. (XIV.) Évfolyam, 4. szám 1944. Április;Királyi Magyar Egyetemi Nyomda, 1944
20;1156;Máté Károly-Kenyeres Imre: Diárium V. (XIV.) Évfolyam, 5. szám 1944. Május;Királyi Magyar Egyetemi Nyomda, 1944
20;1157;Máté Károly-Kenyeres Imre: Diárium V. (XIV.) Évfolyam, 6. szám 1944. Június;Királyi Magyar Egyetemi Nyomda, 1944
20;1158;Máté Károly-Kenyeres Imre: Diárium V. (XIV.) Évfolyam, 7. szám 1944. Július;Királyi Magyar Egyetemi Nyomda, 1944
20;1159;Buvári Márta Mészáros András: Helyesbeszéd - A magyar köznyelvi kiejtés leírása gyakorlatokkal;BÁRCZI GÉZA KIEJTÉSI ALAPITVÁNY, 2010
20;1160;Máté Károly-Kenyeres Imre: Diárium I. (X.) Évfolyam 8. Szám - 1940 Október;Királyi Magyar Egyetemi Nyomda, 1940
20;1161;Máté Károly: Diárium I. (X.) Évfolyam 1. Szám - 1940 Március;Királyi Magyar Egyetemi Nyomda, 1940
20;1162;Alden Cass - Brian F. Shaw - Sydney Leblanc: Bullish Thinking;John Wiley & Sons
20;1163;Korszerű technológiák a csepeli vas- és acélöntödékben;
20;1164;Csabay Dezső Dr. Bajai Ferenc: Az állami biztosítás Magyarországon I-II.;Közgazdasági És Jogi Kiadó, 1972
20;1165;Karel Plicka: Zijeme v Praze;Orbis Praha, 1964
20;1166;Bernice Rubens: When i Grow Up;Abacus, 2005
20;1167;Ferenczy József: Garay János összes munkái V. (teljes kiadás);Méhner Vilmos Kiadása, 1887
20;1168;L. Praszna Mária: Mindörökre - Mindenkinek;Szerzői Kiadás, 2007
20;1169;A Katolikus Szó Naptára 1977.;Budapest, 1977
20;1170;Garas Klára: Különlenyomat Művészettörténeti Értesítő 1963. évi 4. szám: Gregorio Gugliemi 1714-1773;
20;1171;Zaicsek Balázs: A kard háborúja - Dedikált;Budapest, 2009
20;1172;C. Goldoni: A kíváncsi nők;Müller Károly Könyvkiadóváll., 1906
20;1173;A Second Illustrated Composition Book;Thomas Nelson And Sons, 1901
20;1174;Dr. Kerekes Lajos Dr. Urbányi Jenő: Növényvédelem XX. évfolyam 9. szám - 1944. szeptember 15.;Stephaneum Nyomda, 1944
20;1175;Dr. Kerekes Lajos Dr. Urbányi Jenő: Növényvédelem XX. évfolyam 8. szám - 1944. augusztus 15.;Stephaneum Nyomda, 1944
20;1176;A nomogenézis;Kaposvár, 2002
20;1177;Dr. Kerekes Lajos: Növényvédelem XX. évfolyam 1. szám - 1944 Január;Stephaneum Nyomda, 1944
20;1178;Binder Jenő (magyarázta): Anthologie des poétes francais du XIX-e siécle. Premiére partie;Lampel R. könyvkereskedése
20;1179;Czike Klára és Vass Péter: Gyorsjelentés a díjhátralék(osok)ról;Szociális Szakmai Szövetség, 1998
20;1180;O. Grégoire: Le Ghetto en flammes (La lutte des juifs contre les nazis);Paris, 1945
20;1181;Nemes György: A fél múlt (A fél múlt 1.) /Dedikált/;Szépirodalmi Könyvkiadó, 1979
20;1182;dr. Konek Sárndor: Az Ausztriai Birodalom jelesen a Magyar Korona országának statistikai kézikönyve;1865
20;1183;Kovács Bertatlanné: A korszerű matematika tanitásra irányuló általános iskolai oktatási kisérlet 1. osztály;Budapest, 1976
